fulwgt,education_num,sex,capital_gain,capital_loss,target,education_numCat,hour_per_weekCat,Occupa_cat,ageCat,Marital Status_cat,Race_cat,WorfClass_cat,native_country_cat
189346,9,1,0,0,0,1,3,0,0,0,1,1,1
267044,10,0,0,0,0,1,0,0,0,0,0,1,1
108116,13,1,0,0,1,2,3,1,1,1,1,1,1
99146,13,1,15024,0,1,2,2,1,1,1,1,3,1
196232,9,1,7688,0,1,1,3,1,1,1,1,1,1
248344,10,1,0,0,0,1,3,0,0,0,0,2,1
186035,10,1,0,0,1,1,3,0,1,1,1,2,1
177905,10,1,0,0,1,1,3,0,1,0,1,1,1
85812,10,0,0,0,0,1,1,0,0,1,1,1,1
221172,13,1,0,0,1,2,1,1,1,1,1,1,1
99183,10,0,0,0,0,1,0,0,2,0,1,1,1
190387,9,1,0,0,0,1,3,0,1,1,1,3,1
202692,14,1,0,0,0,2,1,1,1,1,1,3,1
109339,7,0,0,0,0,1,3,0,1,0,0,1,0
108658,9,1,0,0,0,1,1,0,0,0,1,1,1
197202,9,1,0,0,0,1,1,0,1,1,0,1,1
101739,12,0,0,0,1,2,3,1,1,1,1,1,1
231559,15,1,20051,0,1,2,3,1,2,1,1,1,1
207853,8,1,0,0,0,1,3,0,1,1,1,2,1
190942,2,0,0,0,0,0,0,0,2,0,0,1,1
102345,11,1,0,0,0,1,1,0,0,0,1,1,1
41493,13,0,0,0,0,2,3,0,1,0,1,3,1
210525,10,1,0,0,0,1,1,0,1,1,1,1,1
133937,16,1,0,0,0,2,1,1,0,0,1,1,1
237903,10,0,0,0,0,1,1,0,0,0,1,1,1
163862,9,1,0,0,0,1,1,0,0,0,1,1,1
201872,10,1,0,0,0,1,3,0,0,1,1,1,1
84179,9,0,0,0,0,1,3,0,1,0,1,1,1
51662,6,0,0,0,0,0,0,0,2,1,1,1,1
233327,10,1,0,0,0,1,1,0,1,1,1,2,1
259510,9,1,0,0,0,1,1,0,0,0,1,1,1
184831,10,1,0,0,0,1,1,0,0,0,1,1,1
245724,10,1,0,0,0,1,3,1,1,0,1,3,1
27053,9,0,0,0,0,1,1,0,1,0,1,3,1
205343,7,0,0,0,0,1,1,0,2,0,1,1,1
229328,9,0,0,0,0,1,1,0,1,1,0,1,1
319560,11,0,0,0,1,1,1,0,1,0,0,2,1
136218,7,0,0,0,0,1,1,0,2,0,1,1,1
54576,9,1,0,0,0,1,1,0,1,1,1,1,1
148291,9,0,0,0,0,1,0,0,1,1,1,1,1
152453,7,1,0,0,0,1,1,0,0,1,1,1,0
114053,13,1,0,0,0,2,3,0,0,0,1,1,1
212960,13,1,0,0,1,2,0,0,1,1,1,1,1
264052,10,1,0,0,1,1,3,1,1,1,1,1,1
82804,9,0,0,0,0,1,1,0,0,0,0,1,1
334273,13,1,0,0,1,2,3,1,1,1,1,3,1
27337,9,1,0,0,0,1,3,0,0,0,0,1,1
188436,14,1,5013,0,0,2,3,1,1,1,1,3,1
433665,4,0,0,0,0,0,1,0,1,0,1,1,0
110663,9,1,0,0,0,1,0,0,0,0,1,3,1
87490,14,1,0,0,0,2,3,1,1,0,1,1,1
354351,9,1,0,0,0,1,1,0,0,0,1,1,1
95469,9,1,0,0,0,1,1,1,1,1,1,1,1
242718,7,1,0,0,0,1,0,0,0,0,1,1,1
22463,11,1,0,1977,1,1,1,0,1,1,1,1,1
158156,16,0,0,0,0,2,2,1,0,0,1,1,1
350162,13,1,0,0,1,2,1,1,0,1,1,1,1
28738,12,0,0,0,0,2,0,0,1,0,1,3,1
283635,13,0,0,0,0,2,1,1,2,0,1,2,1
86646,10,1,0,0,0,1,3,0,0,1,1,3,1
69884,9,1,0,0,1,1,1,0,2,1,1,1,1
199713,9,1,0,0,0,1,1,0,2,1,1,1,1
181659,9,1,0,0,0,1,1,0,0,1,1,1,1
340939,13,1,0,0,0,2,1,0,1,0,1,3,1
197747,10,0,0,0,0,1,0,0,0,0,1,1,1
34292,10,1,0,0,0,1,3,0,0,0,1,1,1
156764,7,1,0,0,0,1,1,0,0,0,1,1,1
25826,6,1,0,1887,1,0,3,0,1,1,1,1,1
103948,13,1,0,0,0,2,2,1,2,0,1,3,1
39352,4,1,0,0,1,0,3,0,2,0,1,1,1
168387,13,1,7688,0,1,2,1,1,1,1,1,1,0
117789,13,0,0,0,0,2,1,0,0,0,1,1,1
267147,9,1,0,0,0,1,1,0,0,0,1,1,1
214242,15,1,0,1902,1,2,3,1,1,1,1,3,1
200408,10,1,2174,0,0,1,1,0,0,0,1,1,1
136455,13,0,0,0,0,2,3,1,1,0,1,1,1
239824,13,1,0,0,0,2,1,0,1,0,1,1,1
217039,10,1,0,0,0,1,0,0,0,0,1,1,1
51290,4,0,0,0,0,0,1,0,2,0,1,1,1
175674,5,1,0,0,0,0,1,0,1,1,1,2,1
194404,12,1,0,0,0,2,1,0,1,0,1,3,1
45612,9,0,0,0,0,1,1,0,1,0,0,1,1
410114,14,1,0,0,1,2,1,0,1,1,1,1,1
182521,9,1,0,0,0,1,1,0,0,0,0,1,1
339772,9,1,0,0,0,1,1,1,1,0,0,2,1
169658,6,0,0,0,0,0,0,0,0,0,1,1,1
200853,14,0,6849,0,0,2,3,1,1,0,1,1,1
247564,9,1,0,0,0,1,1,0,0,0,1,1,1
249909,9,1,0,0,0,1,3,0,0,1,1,1,1
208122,13,1,1055,0,0,2,1,1,0,0,1,2,1
109881,13,0,0,0,0,2,0,0,0,0,1,1,1
207824,9,1,0,0,0,1,3,0,1,0,1,1,1
369027,9,1,0,0,0,1,3,0,0,1,0,1,1
114117,9,1,0,0,0,1,0,1,1,1,1,3,1
51048,13,1,0,0,0,2,3,0,1,1,1,3,1
102388,15,1,15024,0,1,2,3,1,1,1,1,1,1
190483,13,0,0,0,0,2,0,0,0,0,1,1,1
462440,7,0,0,0,0,1,0,0,1,0,0,1,1
109351,5,0,0,0,0,0,0,0,2,0,0,1,1
34383,11,1,0,0,0,1,3,0,0,1,1,1,1
241832,5,1,0,0,0,0,1,0,1,1,1,1,0
124187,9,1,0,0,0,1,3,0,0,0,0,1,1
153614,9,1,0,0,1,1,3,0,1,1,1,1,1
267556,9,1,0,0,0,1,2,0,1,1,1,3,1
205469,10,1,0,0,1,1,1,1,1,1,1,1,1
268090,13,1,0,0,1,2,0,0,1,1,1,1,1
165039,10,0,0,0,0,1,1,0,1,0,0,3,1
120451,6,0,0,0,0,0,1,0,1,0,0,2,1
154374,10,1,15024,0,1,1,3,0,1,1,1,1,1
103649,13,0,0,0,1,2,1,0,0,1,0,1,1
35723,9,1,0,0,0,1,3,0,2,1,1,3,1
262601,9,0,0,0,0,1,0,0,0,0,1,1,1
226181,13,1,0,0,0,2,1,0,0,0,1,1,1
175697,13,1,15024,0,1,2,3,1,1,1,1,1,1
248145,3,1,0,0,0,0,3,0,1,1,1,3,0
289436,16,1,0,0,1,2,3,1,1,1,1,3,1
75654,9,1,0,0,0,1,3,0,0,0,1,1,1
199378,9,1,0,0,0,1,1,0,2,1,1,1,1
160968,10,1,0,0,0,1,1,0,0,0,1,1,1
188563,10,1,5178,0,1,1,3,0,1,1,1,1,1
55849,10,1,0,0,0,1,3,0,1,1,1,1,1
195322,16,1,0,0,1,2,1,1,1,0,1,3,1
402089,9,0,0,0,0,1,1,0,1,0,1,2,1
78277,9,1,0,0,0,1,0,0,2,1,1,1,1
169496,13,1,0,0,1,2,1,0,0,1,1,2,1
130959,10,1,0,0,0,1,0,0,0,0,1,1,1
556660,9,1,4101,0,0,1,3,1,0,0,1,1,1
292472,16,1,0,0,1,2,1,1,1,1,0,1,0
143774,10,0,0,0,0,1,3,1,1,0,1,2,1
288341,9,0,0,0,0,1,0,0,0,0,1,1,1
71592,10,0,0,0,0,1,1,0,0,0,0,2,0
106742,9,1,0,0,0,1,3,0,1,1,1,1,1
219288,4,1,0,0,0,0,0,0,1,1,1,1,1
174524,9,1,0,0,1,1,1,0,1,1,1,1,1
335183,8,1,0,0,1,1,1,0,1,1,0,3,1
261293,14,1,0,0,0,2,3,0,1,0,1,1,1
111900,10,1,0,0,0,1,1,1,0,0,1,1,1
194360,14,1,0,0,0,2,1,1,1,0,1,2,1
81145,10,0,0,0,0,1,0,0,0,0,1,1,1
341204,12,0,8614,0,1,2,1,1,1,0,1,1,1
249362,10,1,3411,0,0,1,1,0,0,1,1,2,1
247019,9,1,0,0,1,1,1,0,1,1,0,1,1
172146,5,1,0,1721,0,0,1,0,0,0,1,1,1
110457,10,1,0,0,0,1,1,1,1,0,1,2,1
368700,7,1,0,0,0,1,0,0,0,0,1,3,1
182556,13,1,0,0,1,2,1,1,1,1,1,1,1
219420,9,1,0,0,1,1,3,0,1,1,1,3,1
240817,9,0,2597,0,0,1,1,0,0,0,1,1,1
102726,8,1,0,0,0,1,0,0,0,0,1,1,1
226267,10,1,0,0,0,1,1,0,1,1,1,1,0
125457,9,1,0,0,0,1,3,0,1,0,1,1,1
204021,9,1,0,0,0,1,3,1,2,0,1,3,1
92262,9,1,0,0,0,1,3,0,0,0,1,2,1
161141,11,1,0,0,1,1,1,0,1,1,1,1,0
190290,9,1,0,0,1,1,1,0,1,1,1,3,1
430828,10,1,0,0,0,1,1,1,0,0,0,2,1
59342,7,0,0,0,0,1,0,0,0,0,1,2,1
136721,9,0,0,0,0,1,1,1,1,0,1,1,1
86644,13,0,0,0,0,2,3,1,1,1,1,2,1
195124,14,1,0,0,0,2,0,1,1,0,1,1,0
167350,9,1,0,0,0,1,0,0,0,0,1,1,1
113000,10,1,0,0,0,1,1,0,1,1,1,2,1
140027,10,0,0,0,0,1,3,0,0,0,0,1,1
262425,10,1,0,0,0,1,3,1,1,1,1,1,1
316702,10,1,0,0,0,1,0,1,0,0,1,1,1
335453,13,0,0,0,0,2,0,0,0,0,1,2,1
203628,14,1,0,0,1,2,3,1,1,0,1,1,1
118710,14,1,0,1902,1,2,1,0,1,1,1,1,1
189620,13,0,0,0,0,2,1,1,0,0,1,1,0
475028,9,0,0,0,0,1,0,0,0,0,1,1,1
110866,13,1,0,0,0,2,3,1,1,0,1,2,1
243605,13,0,0,1380,0,2,1,0,1,0,1,1,0
163870,10,1,0,0,0,1,0,0,0,0,1,1,1
80145,10,1,0,0,0,1,1,0,1,1,1,3,1
295566,16,0,25236,0,1,2,2,1,1,0,1,1,1
63042,13,0,0,0,1,2,3,1,1,0,1,1,1
229148,8,1,0,0,0,1,1,0,1,1,0,1,0
242552,10,1,0,0,0,1,1,0,1,0,0,1,1
177665,9,1,0,0,0,1,0,0,2,1,1,1,1
208103,7,1,0,0,0,1,0,0,0,0,1,1,1
296450,13,1,0,0,0,2,1,1,0,1,1,1,1
70282,10,0,0,0,0,1,1,0,1,0,0,1,1
144995,11,1,4386,0,0,1,1,0,1,1,1,1,1
382635,13,0,0,0,0,2,0,0,1,0,1,2,0
295697,9,0,0,0,0,1,1,0,1,0,0,1,1
194141,9,1,0,0,0,1,1,0,1,1,1,1,1
378418,9,0,0,0,0,1,1,0,0,0,1,2,1
214399,10,0,0,0,0,1,0,0,0,0,1,1,1
217460,13,1,0,0,1,2,3,1,1,1,1,1,1
182556,9,1,0,0,0,1,1,0,1,0,1,1,1
125831,9,1,0,2051,0,1,3,0,1,1,1,1,1
271328,13,1,4650,0,0,2,1,1,0,0,1,1,1
50459,9,1,0,0,1,1,3,1,1,1,1,2,1
162140,13,1,7298,0,1,2,3,1,1,1,1,1,1
111502,9,0,0,0,0,1,1,0,1,1,1,1,1
299047,10,0,0,0,0,1,0,0,0,0,1,1,1
223212,9,1,0,0,0,1,1,0,1,1,1,1,0
352139,10,0,0,0,0,1,0,0,0,0,1,1,1
173093,10,0,0,0,0,1,1,0,1,0,0,1,1
181655,11,1,0,2377,0,1,3,0,0,1,1,1,1
332702,11,0,0,0,0,1,0,0,0,0,1,1,1
234901,10,1,2407,0,0,1,1,0,1,1,1,1,1
131414,10,0,0,0,0,1,1,0,1,0,0,1,1
260960,13,1,0,0,0,2,3,1,1,1,1,2,1
156052,9,0,594,0,0,1,0,0,2,0,0,1,1
279914,13,1,0,0,1,2,1,0,1,1,1,1,1
192453,10,0,0,0,0,1,0,0,0,0,1,1,1
200939,9,1,0,0,0,1,2,0,1,1,1,3,1
151408,14,0,14084,0,1,2,3,1,1,0,1,1,1
112847,11,1,0,0,0,1,1,0,0,0,1,1,1
316929,8,1,0,0,0,1,0,0,0,0,1,1,1
126319,13,0,0,0,1,2,1,1,1,1,1,2,1
197422,9,1,7688,0,1,1,1,0,1,1,1,1,1
267736,10,0,0,0,0,1,1,0,1,0,0,1,1
267034,7,1,0,0,0,1,1,0,0,0,0,1,0
193047,13,1,0,0,0,2,1,1,1,1,1,2,1
356089,13,1,7688,0,1,2,1,1,0,1,1,2,1
223515,13,1,0,0,0,2,0,1,0,0,1,1,1
87510,6,1,0,0,0,0,1,0,2,1,1,3,1
145111,9,1,0,0,0,1,3,0,0,0,1,1,1
48093,9,1,0,0,0,1,1,0,1,0,1,1,1
31757,11,1,0,0,0,1,1,0,0,0,1,1,1
285854,9,1,0,0,1,1,1,0,1,1,1,1,1
120064,13,0,0,0,0,2,3,1,1,0,1,2,1
167381,9,0,0,0,1,1,1,0,1,1,1,2,1
103408,9,1,0,0,0,1,1,0,1,0,0,1,1
101460,9,0,0,0,0,1,0,0,1,0,1,1,1
420537,9,0,0,0,1,1,1,0,2,1,1,2,1
119411,9,1,0,0,0,1,1,0,1,0,1,2,0
128272,16,1,0,0,1,2,2,1,1,1,1,3,1
386773,13,1,0,0,1,2,3,0,1,0,1,1,1
283268,6,0,0,0,0,0,3,0,1,0,1,1,1
301526,10,1,0,0,0,1,1,0,1,1,1,2,1
151790,10,0,0,0,0,1,0,0,0,1,1,1,0
106252,13,0,0,0,0,2,3,0,1,0,1,3,1
188557,9,1,0,0,0,1,1,0,1,0,1,1,1
171114,10,0,0,0,0,1,1,0,0,0,1,1,1
327323,3,1,0,0,0,0,0,0,1,0,1,1,0
244147,9,1,0,0,0,1,3,0,1,0,1,1,1
280282,11,0,0,0,1,1,0,0,1,1,1,1,1
116442,9,1,0,0,0,1,1,0,1,0,1,1,1
282579,11,1,0,0,0,1,3,0,0,0,1,2,1
51838,10,0,0,0,0,1,1,0,1,0,1,1,1
226902,13,1,0,0,1,2,3,0,1,1,1,1,1
279129,10,1,0,0,0,1,1,0,1,0,1,1,1
196690,11,0,0,1669,0,1,3,0,0,0,1,1,1
130760,11,1,0,0,1,1,3,1,1,1,1,1,1
49572,10,1,0,0,0,1,3,1,1,1,1,3,1
237601,13,0,0,0,1,2,3,0,1,0,0,1,1
169628,10,0,0,0,0,1,1,0,1,0,0,1,1
36671,9,1,0,2352,0,1,3,0,2,1,1,3,1
231193,8,1,0,0,0,1,0,0,0,0,1,1,1
102102,11,1,0,0,1,1,3,0,1,1,1,1,1
32185,13,1,0,0,0,2,1,0,1,1,1,3,1
211046,9,0,2463,0,0,1,1,0,0,0,1,1,1
31577,9,1,0,0,1,1,3,0,2,1,1,1,1
162343,10,1,0,0,0,1,0,0,0,0,0,1,1
128831,9,1,0,0,0,1,1,0,2,1,1,1,1
316688,9,1,0,0,0,1,1,0,0,0,0,1,1
90758,14,1,0,0,1,2,0,0,1,0,1,1,1
274363,13,1,0,1902,1,2,1,1,1,1,1,1,0
154538,12,1,0,0,0,2,1,0,1,0,1,1,1
106085,9,1,0,1721,0,1,0,0,0,0,0,1,1
315859,7,1,0,0,0,1,0,0,2,0,1,3,1
51471,9,0,0,0,0,1,1,0,1,0,1,1,1
193830,7,0,0,0,0,1,0,0,0,0,1,1,1
231043,9,1,5178,0,1,1,3,0,1,1,1,1,1
169879,13,1,3103,0,1,2,3,1,1,1,1,1,1
270333,13,1,0,0,1,2,1,1,2,1,1,1,1
138768,9,1,0,0,0,1,0,0,0,0,1,1,1
191571,9,0,0,0,0,1,1,0,0,0,1,1,1
94113,10,1,0,0,0,1,3,1,1,0,1,1,1
137510,10,1,0,0,0,1,1,0,0,0,1,1,1
32607,6,1,0,0,0,0,0,0,0,0,1,1,1
93208,9,0,0,0,0,1,2,0,1,1,1,3,0
254440,11,0,0,0,0,1,3,1,1,0,1,1,1
186556,10,1,0,0,1,1,3,0,2,1,1,1,1
169871,9,1,0,0,0,1,3,0,2,1,1,1,1
191277,9,1,0,0,1,1,3,0,1,1,1,1,1
167159,11,1,0,0,0,1,1,0,1,0,1,1,1
171871,14,0,0,0,0,2,3,1,1,0,1,1,1
154411,11,1,0,0,0,1,1,0,0,0,1,1,1
129227,9,0,0,0,0,1,1,0,0,0,1,1,1
110331,9,1,0,1672,0,1,3,1,1,1,1,1,1
34269,9,1,0,653,1,1,3,0,2,0,1,1,1
174355,9,0,0,0,0,1,1,0,2,0,1,1,1
680390,9,0,0,0,0,1,0,0,1,0,1,1,1
233130,10,1,0,0,0,1,0,0,1,0,1,1,1
165474,13,1,0,0,0,2,1,0,0,0,1,3,1
194259,10,0,4386,0,1,1,1,0,1,1,1,1,1
280093,10,1,0,0,0,1,1,0,0,0,1,1,1
177387,9,1,0,0,0,1,1,1,2,1,1,3,1
105304,9,1,0,0,0,1,1,0,1,1,1,1,1
499233,9,1,0,0,0,1,1,0,0,0,1,1,1
180572,13,0,0,0,1,2,3,1,1,0,1,1,1
321435,13,1,0,0,0,2,3,1,0,0,1,1,1
86108,9,1,0,0,0,1,0,0,2,0,1,1,1
198124,7,1,0,0,0,1,0,0,0,0,1,1,1
135162,10,1,0,0,0,1,3,0,1,1,1,1,1
146813,10,1,0,0,1,1,1,1,1,1,1,1,1
291175,13,0,0,0,0,2,3,1,2,0,1,2,1
387569,9,1,4386,0,1,1,1,0,1,1,1,1,1
102895,10,1,0,0,0,1,1,1,1,0,1,1,1
33274,9,0,0,0,0,1,3,0,1,0,1,2,1
86551,13,1,0,0,1,2,3,1,1,1,1,1,1
138192,13,1,0,0,0,2,1,0,1,1,1,1,1
118966,9,1,0,0,0,1,0,0,1,0,1,1,1
99784,14,0,0,0,1,2,1,1,2,0,1,1,1
90980,11,0,0,0,0,1,3,0,0,0,1,1,1
177407,9,1,0,0,0,1,3,0,1,1,1,3,1
96467,13,0,0,0,0,2,1,1,0,0,1,1,1
327886,16,1,0,0,1,2,3,1,1,0,1,2,1
111567,9,1,0,0,0,1,1,0,1,0,1,1,1
166545,9,0,0,0,0,1,1,0,1,0,1,2,1
142182,9,1,0,0,1,1,1,0,2,1,1,1,1
188798,13,0,0,0,0,2,1,1,1,0,1,1,1
38563,13,0,0,0,1,2,3,1,1,0,1,1,1
216284,7,0,0,0,0,1,0,0,0,0,1,1,1
191547,9,1,0,0,0,1,1,0,1,1,1,1,0
285335,7,1,0,0,0,1,3,1,1,1,1,1,1
142712,10,1,0,0,0,1,2,1,0,1,1,3,1
80945,9,1,0,0,0,1,1,0,1,1,1,1,1
309055,10,0,0,0,0,1,0,0,0,0,1,1,1
62339,6,1,0,0,0,0,1,0,0,0,1,1,1
368700,7,1,0,0,0,1,0,0,0,0,1,1,1
176186,10,1,0,0,1,1,3,0,1,1,1,1,1
266855,13,1,0,0,0,2,1,1,0,0,1,3,1
48087,13,1,0,0,1,2,1,1,1,1,1,1,1
121313,10,1,0,0,0,1,3,0,0,0,1,1,1
143437,14,1,10605,0,1,2,1,0,2,1,1,3,1
160724,13,1,0,2415,1,2,1,0,1,1,0,3,0
282753,3,1,0,0,0,0,0,0,1,0,0,1,1
194636,13,1,0,0,1,2,3,1,1,1,1,1,1
153044,9,0,0,0,0,1,0,0,0,0,0,1,1
411797,11,0,0,0,0,1,1,0,1,0,1,1,1
117683,9,1,0,0,1,1,1,0,1,1,1,1,1
376540,9,0,0,0,0,1,0,0,0,0,1,1,1
72393,5,0,0,0,0,0,1,0,1,0,1,1,1
270335,13,1,0,0,1,2,1,0,1,1,1,1,0
96226,9,1,0,0,0,1,2,0,0,1,1,1,1
95336,13,1,0,0,1,2,3,0,1,1,1,1,1
258498,10,0,0,0,0,1,3,0,1,1,1,1,1
205865,13,1,0,0,0,2,0,1,0,0,1,1,1
406468,9,1,0,0,0,1,1,0,1,1,0,3,1
177119,11,0,2174,0,0,1,3,0,0,0,1,1,1
372525,13,1,0,0,0,2,1,1,1,0,1,3,1
164170,11,0,0,0,0,1,1,0,0,1,0,1,0
183800,13,1,7688,0,1,2,3,1,1,1,1,1,1
177307,15,1,0,0,1,2,2,0,1,1,1,3,1
170108,14,1,0,0,0,2,1,1,1,1,1,1,1
341995,10,1,0,0,0,1,3,0,1,0,1,1,1
226508,13,0,0,0,0,2,3,1,0,0,1,1,1
87418,13,1,0,0,1,2,3,1,0,1,1,1,1
109165,9,1,0,0,0,1,1,0,0,1,1,1,1
28856,4,1,0,0,0,0,3,0,2,1,1,2,1
175897,5,1,0,0,0,0,0,0,1,1,1,3,1
99697,9,0,0,0,0,1,1,0,0,0,1,1,1
152375,9,1,0,0,0,1,3,0,1,0,1,1,1
171550,9,0,0,0,0,1,1,0,1,0,1,1,1
211154,10,1,0,0,0,1,3,0,1,0,1,1,1
202570,13,1,0,0,0,2,0,1,0,0,0,1,1
168496,9,1,0,0,0,1,0,0,1,0,1,3,1
68898,10,1,0,0,0,1,1,0,1,1,1,1,1
93235,9,1,0,0,0,1,0,0,0,0,1,1,1
278924,10,1,0,0,0,1,3,0,1,0,1,1,1
311020,6,1,0,0,0,0,3,0,1,1,1,3,1
175878,10,1,0,0,0,1,1,0,1,0,1,1,1
543028,9,1,0,0,0,1,1,0,0,0,0,1,1
202027,13,1,15024,0,1,2,3,1,1,1,1,1,1
158926,14,0,0,0,0,2,3,1,1,1,0,1,0
76860,9,1,0,0,1,1,1,1,2,1,0,3,1
136063,9,1,0,0,0,1,0,1,2,1,1,3,1
186648,10,1,0,0,0,1,0,0,0,0,1,1,1
257509,10,1,0,0,0,1,0,0,0,0,1,1,1
98155,10,1,0,0,0,1,1,0,0,0,1,1,1
274198,3,0,0,0,0,0,1,0,1,1,1,1,0
97083,10,0,0,0,0,1,1,0,1,1,0,1,1
262153,9,1,0,0,0,1,1,0,1,1,1,1,1
214738,9,1,0,0,0,1,1,0,1,1,1,1,1
138022,14,1,0,0,1,2,3,1,1,1,1,1,1
91842,10,0,0,0,0,1,3,0,0,0,1,1,1
373662,2,0,0,0,0,0,1,0,1,1,1,1,0
162003,9,1,0,0,0,1,3,0,1,0,1,1,1
241843,1,1,0,0,0,0,1,0,1,1,1,2,1
375871,9,0,0,0,0,1,1,0,0,1,1,1,0
186934,7,1,3103,0,1,1,3,0,1,1,1,1,1
176900,9,1,0,0,1,1,2,0,1,1,1,1,1
21906,14,0,0,0,0,2,0,1,1,0,1,1,1
132222,15,1,0,2415,1,2,1,1,1,1,1,1,1
143653,9,1,0,0,0,1,0,0,1,1,1,1,1
111567,13,1,0,0,1,2,1,0,1,0,1,1,1
78602,12,0,0,0,0,2,1,0,1,0,0,1,1
465507,9,1,0,0,0,1,1,0,1,1,0,1,1
196373,9,1,0,0,1,1,1,1,1,1,1,3,1
293227,9,0,0,0,0,1,3,0,0,0,1,1,1
241752,9,1,0,0,0,1,1,0,0,1,1,1,1
166398,10,0,0,0,0,1,0,1,1,0,0,2,1
184682,10,0,0,0,0,1,1,0,1,0,1,1,1
108293,13,0,0,1977,1,2,3,1,1,1,1,3,1
250802,10,1,0,0,0,1,0,0,1,0,1,1,1
325159,10,1,0,0,0,1,1,0,1,0,1,3,1
174675,9,0,0,0,1,1,1,1,1,1,1,2,1
227065,14,1,0,0,1,2,3,1,1,1,1,1,1
269080,4,0,0,0,0,0,1,0,1,0,0,1,1
177722,9,0,0,0,0,1,0,0,0,0,1,1,1
133461,10,1,0,0,0,1,1,1,1,1,1,1,1
398473,10,1,0,0,1,1,2,0,1,1,1,3,1
298785,6,1,0,0,0,0,1,0,1,0,1,2,1
123424,13,1,0,0,1,2,1,1,1,1,1,3,1
176286,12,1,0,0,1,2,1,1,1,1,1,1,1
150062,10,1,0,0,0,1,3,1,0,1,1,1,1
169240,9,0,0,0,0,1,1,0,1,0,1,1,1
288273,13,1,0,0,0,2,2,0,1,1,1,1,0
526968,6,0,0,0,0,0,1,1,1,0,1,1,1
57066,9,1,0,0,0,1,1,0,0,1,1,1,1
323573,9,0,0,0,0,1,0,0,0,0,1,1,1
368825,10,1,0,0,1,1,3,0,1,1,1,3,1
189721,9,1,0,0,0,1,0,0,1,1,1,3,1
164966,13,1,0,0,1,2,1,1,1,1,0,1,0
202046,9,1,0,0,1,1,0,0,1,1,1,1,1
161538,13,0,0,0,0,2,0,0,0,0,1,1,1
105252,13,1,0,2392,1,2,1,1,2,0,1,1,1
200153,9,1,0,0,0,1,1,0,1,1,1,1,1
32185,9,1,0,0,0,1,2,0,1,0,1,1,1
178326,10,0,0,0,0,1,1,0,0,0,1,1,1
255957,10,0,4101,0,0,1,1,1,0,0,1,1,1
188693,14,1,0,0,1,2,0,1,1,1,1,2,1
182977,9,0,2964,0,0,1,1,0,2,0,0,1,1
159929,9,1,0,0,0,1,1,0,1,0,1,1,1
123207,9,0,0,0,0,1,3,0,1,0,1,1,1
284317,12,0,0,0,0,2,1,0,0,0,1,1,1
154474,9,1,0,0,0,1,3,0,2,0,1,3,1
318280,9,1,0,0,1,1,1,0,1,0,1,2,1
254907,11,0,0,0,0,1,0,0,2,0,1,1,1
349221,9,0,0,0,0,1,0,0,1,0,0,1,1
335973,9,0,0,0,0,1,1,0,1,0,1,1,1
126701,9,1,0,0,0,1,1,0,1,0,1,1,1
122159,10,0,3325,0,0,1,1,1,1,0,1,1,1
187370,13,1,0,1504,0,2,1,0,1,0,1,1,1
194636,11,1,0,0,0,1,1,0,1,1,1,1,1
124793,9,1,0,0,0,1,0,0,1,1,1,3,1
192835,9,1,0,0,1,1,3,0,1,1,1,1,1
290226,9,1,0,0,0,1,3,1,1,0,1,1,1
112840,9,1,0,0,1,1,3,1,2,1,1,1,1
89325,14,1,0,0,0,2,3,1,1,0,1,1,1
33109,13,1,0,0,1,2,3,1,1,0,1,2,1
82465,10,1,2580,0,0,1,1,0,1,1,1,1,1
329980,13,1,15024,0,1,2,3,1,1,1,1,3,1
148294,10,1,0,0,0,1,1,0,0,0,1,1,1
168212,16,1,0,1902,1,2,2,1,1,1,1,1,1
343642,9,0,0,0,1,1,1,1,1,1,1,2,1
115244,13,0,0,0,0,2,3,1,0,0,1,2,1
162572,9,1,0,0,0,1,0,0,1,0,1,1,1
356067,13,1,0,0,0,2,1,0,2,1,1,1,1
271567,9,1,0,0,0,1,1,0,2,0,0,1,1
180804,9,1,0,0,1,1,1,1,1,1,1,3,1
123011,9,1,15024,0,1,1,3,0,1,1,1,3,1
109186,10,1,0,0,0,1,3,0,0,1,1,1,0
220537,9,0,0,0,0,1,1,0,1,0,1,1,1
124827,11,1,0,0,0,1,1,0,1,0,1,1,1
767403,9,1,3103,0,1,1,1,0,1,1,1,1,1
118494,10,1,0,0,1,1,3,1,1,1,1,1,1
173208,14,1,0,0,0,2,0,1,1,1,1,1,1
107373,4,1,0,0,0,0,1,0,1,1,1,1,1
26973,11,0,0,0,1,1,1,0,1,1,1,1,1
191965,9,0,0,0,0,1,0,0,1,0,1,1,1
122346,9,1,0,0,0,1,1,0,0,0,1,1,1
198316,10,1,0,0,0,1,3,0,1,0,1,1,0
123075,14,1,0,0,1,2,0,1,1,1,1,2,1
209370,9,0,0,0,0,1,0,0,1,0,1,1,1
33117,10,1,0,0,0,1,1,0,1,1,1,1,1
129042,9,0,0,0,0,1,1,0,0,0,0,1,1
169133,9,1,0,0,0,1,3,0,2,1,1,1,0
368561,9,1,0,0,1,1,3,1,1,1,1,1,1
207848,6,0,0,0,0,0,1,0,1,1,1,1,1
138370,14,1,0,0,0,2,3,0,1,1,0,3,0
93106,11,0,0,0,0,1,1,0,1,0,1,1,1
